"ns","ks","value"
"47659","Forest",0.33237491708299
"47659","OtherLand",1.26645569040433
"47659","Pasture",20.8258730507557
"47659","Plantations",0.499030673926959
"47659","Urban",0
"47659","MeanTemp",-5.67737
"47659","MeanPrecip",269.702
"47659","HarvWood",1.744
"47659","HarvCost",107.461
"47659","GRASYLD",7.924
"47659","meanTimeToMarket",101.365
"47659","totPop",6691.89447014988
"47659","ruralPop",0
"47659","Altitude",0
"47659","Slope",0
"47659","Soil2_Medium",0
"47659","Soil3_Heavy",0
"47659","Soil4_Stony",1
"47659","MEANYLD",0
"47659","HI_MEAN",0
"47659","LI_MEAN",0
"47659","IR_MEAN",0
"47659","SS_MEAN",0
"51884","Intercept",1
"51884","Cropland",0.105134390957969
"51884","Forest",1.57756436587014
"51884","OtherLand",1.71789880467021
"51884","Pasture",1.62714243850168
"51884","Plantations",0
"51884","Urban",0
"51884","MeanTemp",1.5514
"51884","MeanPrecip",584.932
"51884","HarvWood",0.595
"51884","HarvCost",112.604
"51884","GRASYLD",5.938
"51884","meanTimeToMarket",522
"51884","totPop",74.9839888299713
"51884","ruralPop",1
"51884","Altitude",0
"51884","Slope",3
"51884","Soil2_Medium",0
"51884","Soil3_Heavy",0
"51884","Soil4_Stony",0
"51884","MEANYLD",0
"51884","HI_MEAN",0
"51884","LI_MEAN",0
"51884","IR_MEAN",0
"51884","SS_MEAN",0
"51890","Intercept",1
"51890","Cropland",0.197695876456771
"51890","Forest",2.51254434670424
"51890","OtherLand",3.98873593087204
"51890","Pasture",3.35650384596695
"51890","Plantations",0
"51890","Urban",0
"51890","MeanTemp",0.237062
"51890","MeanPrecip",534.353
"51890","HarvWood",0.647
"51890","HarvCost",112.156
"51890","GRASYLD",0
"51890","meanTimeToMarket",358.24
"51890","totPop",73.0944718700649
"51890","ruralPop",1
"51890","Altitude",0
"51890","Slope",3
"51890","Soil2_Medium",0
"51890","Soil3_Heavy",0
"51890","Soil4_Stony",0
"51890","MEANYLD",0
"51890","HI_MEAN",0
"51890","LI_MEAN",0
"51890","IR_MEAN",0
"51890","SS_MEAN",0
"51898","Intercept",1
"51898","Cropland",0.220767758849446
"51898","Forest",2.09678439826113
"51898","OtherLand",3.87540950666522
"51898","Pasture",3.8625183362242
"51898","Plantations",0
"51898","Urban",0
"51898","MeanTemp",-4.18234
"51898","MeanPrecip",522.538
"51898","HarvWood",0.752
"51898","HarvCost",112.216
"51898","GRASYLD",0.069
"51898","meanTimeToMarket",368.9
"51898","totPop",66.5308866409162
"51898","ruralPop",1
"51898","Altitude",0
"51898","Slope",3
"51898","Soil2_Medium",0
"51898","Soil3_Heavy",0
"51898","Soil4_Stony",0
"51898","MEANYLD",0
"51898","HI_MEAN",0
"51898","LI_MEAN",0
"51898","IR_MEAN",0
"51898","SS_MEAN",0
"51902","Intercept",1
"51902","Cropland",0.0639453447863288
"51902","Forest",1.38882507065326
"51902","OtherLand",2.53524307543765
"51902","Pasture",0.978586509122762
"51902","Plantations",0
"51902","Urban",0
"51902","MeanTemp",-4.18234
"51902","MeanPrecip",522.538
"51902","HarvWood",0.691
"51902","HarvCost",114.362
"51902","GRASYLD",6.004
"51902","meanTimeToMarket",890.96
"51902","totPop",82.5514436435388
"51902","ruralPop",1
"51902","Altitude",0
"51902","Slope",3
"51902","Soil2_Medium",0
"51902","Soil3_Heavy",0
"51902","Soil4_Stony",0
"51902","MEANYLD",0
"51902","HI_MEAN",0
"51902","LI_MEAN",0
"51902","IR_MEAN",0
"51902","SS_MEAN",0
"51909","Intercept",1
"51909","Cropland",0.0662327932257906
"51909","Forest",0.977582033919852
"51909","OtherLand",2.93630527716894
"51909","Pasture",0.986479895685421
"51909","Plantations",0
"51909","Urban",0
"51909","MeanTemp",13.3048
"51909","MeanPrecip",815.669
"51909","HarvWood",0.656
"51909","HarvCost",114.033
"51909","GRASYLD",6.404
"51909","meanTimeToMarket",813.87
"51909","totPop",48.3227962791447
"51909","ruralPop",1
"51909","Altitude",0
"51909","Slope",3
"51909","Soil2_Medium",0
"51909","Soil3_Heavy",0
"51909","Soil4_Stony",0
"51909","MEANYLD",0
"51909","HI_MEAN",0
"51909","LI_MEAN",0
"51909","IR_MEAN",0
"51909","SS_MEAN",0
"51914","Intercept",1
"51914","Cropland",0.36287641001042
"51914","Forest",1.73668179517268
"51914","OtherLand",2.49113729951067
"51914","Pasture",5.34250449530623
"51914","Plantations",0
"51914","Urban",0
"51914","MeanTemp",0.954103
"51914","MeanPrecip",580.935
"51914","HarvWood",0.896
"51914","HarvCost",115.257
"51914","GRASYLD",5.896
"51914","meanTimeToMarket",786.91
"51914","totPop",67.1485523295615
"51914","ruralPop",1
"51914","Altitude",0
"51914","Slope",3
"51914","Soil2_Medium",0
"51914","Soil3_Heavy",0
"51914","Soil4_Stony",0
"51914","MEANYLD",0
"51914","HI_MEAN",0
"51914","LI_MEAN",0
"51914","IR_MEAN",0
"51914","SS_MEAN",0
"52855","Intercept",1
"52855","Cropland",0
"52855","Forest",0
"52855","OtherLand",7.08305585369495
"52855","Pasture",3.92230414630505
"52855","Plantations",0
"52855","Urban",0
"52855","MeanTemp",-3.94923
"52855","MeanPrecip",490.496
"52855","HarvWood",0.213
"52855","HarvCost",115.893
"52855","GRASYLD",0
"52855","meanTimeToMarket",387.035
"52855","totPop",3.27113333866407
"52855","ruralPop",1
"52855","Altitude",0
"52855","Slope",3
"52855","Soil2_Medium",1
"52855","Soil3_Heavy",0
"52855","Soil4_Stony",0
"52855","MEANYLD",0
"52855","HI_MEAN",0
"52855","LI_MEAN",0
"52855","IR_MEAN",0
"52855","SS_MEAN",0
"52872","Intercept",1
"52872","Cropland",0
"52872","Forest",0
"52872","OtherLand",3.53822324
"52872","Pasture",1.96445676
"52872","Plantations",0
"52872","Urban",0
"52872","MeanTemp",3.09568
"52872","MeanPrecip",1420.63
"52872","HarvWood",0.218
"52872","HarvCost",123.947
"52872","GRASYLD",0
"52872","meanTimeToMarket",396.21
"52872","totPop",4.9067000079961
"52872","ruralPop",1
"52872","Altitude",0
"52872","Slope",3
"52872","Soil2_Medium",1
"52872","Soil3_Heavy",0
"52872","Soil4_Stony",0
"52872","MEANYLD",0
"52872","HI_MEAN",0
"52872","LI_MEAN",0
"52872","IR_MEAN",0
"52872","SS_MEAN",0
"52884","Intercept",1
"52884","Cropland",0
"52884","Forest",0
"52884","OtherLand",3.55775374441764
"52884","Pasture",1.944513486301
"52884","Plantations",0
"52884","Urban",0.000412769281351765
"52884","MeanTemp",-1.60333
"52884","MeanPrecip",1057.68
"52884","HarvWood",0.243
"52884","HarvCost",117.001
"52884","GRASYLD",0
"52884","meanTimeToMarket",235.23
"52884","totPop",4.9067000079961
"52884","ruralPop",1
"52884","Altitude",0
"52884","Slope",3
"52884","Soil2_Medium",1
"52884","Soil3_Heavy",0
"52884","Soil4_Stony",0
"52884","MEANYLD",0
"52884","HI_MEAN",0
"52884","LI_MEAN",0
"52884","IR_MEAN",0
"52884","SS_MEAN",0
"52896","Intercept",1
"52896","Cropland",0.00159395944154386
"52896","Forest",0
"52896","OtherLand",4.01744748412218
"52896","Pasture",2.19198247899184
"52896","Plantations",0
"52896","Urban",0.00527607744444221
"52896","MeanTemp",-1.60333
"52896","MeanPrecip",1057.68
"52896","HarvWood",0
"52896","HarvCost",0
"52896","GRASYLD",0
"52896","meanTimeToMarket",315.47
"52896","totPop",1.44780657304184
"52896","ruralPop",1
"52896","Altitude",0
"52896","Slope",3
"52896","Soil2_Medium",1
"52896","Soil3_Heavy",0
"52896","Soil4_Stony",0
"52896","MEANYLD",0
"52896","HI_MEAN",0
"52896","LI_MEAN",0
"52896","IR_MEAN",0
"52896","SS_MEAN",0
"52897","Intercept",1
"52897","Cropland",0
"52897","Forest",0
"52897","OtherLand",3.83129277610657
"52897","Pasture",2.11868137640881
"52897","Plantations",0
"52897","Urban",0.00082584748461101
"52897","MeanTemp",-1.60333
"52897","MeanPrecip",1057.68
"52897","HarvWood",0.198
"52897","HarvCost",147.683
"52897","GRASYLD",0
"52897","meanTimeToMarket",121.84
"52897","totPop",20.3334005511864
"52897","ruralPop",1
"52897","Altitude",0
"52897","Slope",3
"52897","Soil2_Medium",1
"52897","Soil3_Heavy",0
"52897","Soil4_Stony",0
"52897","MEANYLD",0
"52897","HI_MEAN",0
"52897","LI_MEAN",0
"52897","IR_MEAN",0
"52897","SS_MEAN",0
"52898","Intercept",1
"52898","Cropland",0.00225830479420629
"52898","Forest",0
"52898","OtherLand",4.00506268603964
"52898","Pasture",1.98682978098053
"52898","Plantations",0
"52898","Urban",0.010679228185626
"52898","MeanTemp",-1.60333
"52898","MeanPrecip",1057.68
"52898","HarvWood",0.241
"52898","HarvCost",125.927
"52898","GRASYLD",0.895
"52898","meanTimeToMarket",219.581
"52898","totPop",114.907499462932
"52898","ruralPop",0.0956521739130435
"52898","Altitude",0
"52898","Slope",3
"52898","Soil2_Medium",1
"52898","Soil3_Heavy",0
"52898","Soil4_Stony",0
"52898","MEANYLD",0
"52898","HI_MEAN",0
"52898","LI_MEAN",0
"52898","IR_MEAN",0
"52898","SS_MEAN",0
"52900","Intercept",1
"52900","Cropland",0.00165500523003268
"52900","Forest",0.00336166002126075
"52900","OtherLand",4.03016355552136
"52900","Pasture",2.17948297045694
"52900","Plantations",0
"52900","Urban",0.00163680877041305
"52900","MeanTemp",-1.60333
"52900","MeanPrecip",1057.68
"52900","HarvWood",0.234
"52900","HarvCost",122.933
"52900","GRASYLD",0
"52900","meanTimeToMarket",142.93
"52900","totPop",9.97377861428824
"52900","ruralPop",1
"52900","Altitude",0
"52900","Slope",3
"52900","Soil2_Medium",1
"52900","Soil3_Heavy",0
"52900","Soil4_Stony",0
"52900","MEANYLD",0
"52900","HI_MEAN",0
"52900","LI_MEAN",0
"52900","IR_MEAN",0
"52900","SS_MEAN",0
"52902","Intercept",1
"52902","Cropland",0
"52902","Forest",0
"52902","OtherLand",4.00212035915586
"52902","Pasture",2.21302602971208
"52902","Plantations",0
"52902","Urban",0.00115361113206368
"52902","MeanTemp",-1.60333
"52902","MeanPrecip",1057.68
"52902","HarvWood",0.409
"52902","HarvCost",118.074
"52902","GRASYLD",0
"52902","meanTimeToMarket",169.86
"52902","totPop",4.66515451313482
"52902","ruralPop",1
"52902","Altitude",0
"52902","Slope",3
"52902","Soil2_Medium",1
"52902","Soil3_Heavy",0
"52902","Soil4_Stony",0
"52902","MEANYLD",0
"52902","HI_MEAN",0
"52902","LI_MEAN",0
"52902","IR_MEAN",0
"52902","SS_MEAN",0
"52903","Intercept",1
"52903","Cropland",0
"52903","Forest",0
"52903","OtherLand",3.96353559
"52903","Pasture",2.20059441
"52903","Plantations",0
"52903","Urban",0
"52903","MeanTemp",-1.60333
"52903","MeanPrecip",1057.68
"52903","HarvWood",0.43
"52903","HarvCost",118.203
"52903","GRASYLD",0
"52903","meanTimeToMarket",210.52
"52903","totPop",0.973373371424678
"52903","ruralPop",1
"52903","Altitude",0
"52903","Slope",3
"52903","Soil2_Medium",1
"52903","Soil3_Heavy",0
"52903","Soil4_Stony",0
"52903","MEANYLD",0
"52903","HI_MEAN",0
"52903","LI_MEAN",0
"52903","IR_MEAN",0
"52903","SS_MEAN",0
"55676","Intercept",1
"55676","Cropland",7.20153988174895
"55676","Forest",7.78941721217245
"55676","OtherLand",6.66567098978964
"55676","Pasture",0.876297291392752
"55676","Plantations",0.22741462489621
"55676","Urban",0
"55676","MeanTemp",-2.19496
"55676","MeanPrecip",816.649
"55676","HarvWood",1.735
"55676","HarvCost",103.741
"55676","GRASYLD",11.793
"55676","meanTimeToMarket",179.783
"55676","totPop",969.88885051805
"55676","ruralPop",0
"55676","Altitude",0
"55676","Slope",3
"55676","Soil2_Medium",0
"55676","Soil3_Heavy",1
"55676","Soil4_Stony",0
"55676","MEANYLD",10.2575625
"55676","HI_MEAN",10.656875
"55676","LI_MEAN",10.1451875
"55676","IR_MEAN",11.358375
"55676","SS_MEAN",8.8698125
"55703","Intercept",1
"55703","Cropland",4.4001048666337
"55703","Forest",3.7389237569931
"55703","OtherLand",3.66821200791966
"55703","Pasture",1.21444187850181
"55703","Plantations",2.28547418567656
"55703","Urban",0.0005033042751745
"55703","MeanTemp",-5.14233
"55703","MeanPrecip",724.493
"55703","HarvWood",2.072
"55703","HarvCost",107.027
"55703","GRASYLD",13.441
"55703","meanTimeToMarket",244.345
"55703","totPop",833.961559114848
"55703","ruralPop",0.11828293905687
"55703","Altitude",0
"55703","Slope",3
"55703","Soil2_Medium",0
"55703","Soil3_Heavy",1
"55703","Soil4_Stony",0
"55703","MEANYLD",8.142058824
"55703","HI_MEAN",8.979941176
"55703","LI_MEAN",8.203764706
"55703","IR_MEAN",9.489117647
"55703","SS_MEAN",5.895411765
"55705","Intercept",1
"55705","Cropland",18.9595580931523
"55705","Forest",24.1590161741759
"55705","OtherLand",20.710125776375
"55705","Pasture",1.21229155105731
"55705","Plantations",3.54431840523952
"55705","Urban",0
"55705","MeanTemp",14.105
"55705","MeanPrecip",691.773
"55705","HarvWood",2.138
"55705","HarvCost",105.88
"55705","GRASYLD",12.576
"55705","meanTimeToMarket",373.434
"55705","totPop",687.742025223769
"55705","ruralPop",0
"55705","Altitude",0
"55705","Slope",3
"55705","Soil2_Medium",0
"55705","Soil3_Heavy",1
"55705","Soil4_Stony",0
"55705","MEANYLD",10.12273438
"55705","HI_MEAN",10.2830625
"55705","LI_MEAN",9.9990625
"55705","IR_MEAN",11.0985
"55705","SS_MEAN",9.1103125
"55706","Intercept",1
"55706","Cropland",39.4446630556134
"55706","Forest",28.158931693436
"55706","OtherLand",24.1800033249718
"55706","Pasture",3.50462939845156
"55706","Plantations",3.33745644959442
"55706","Urban",0.00245607793282158
"55706","MeanTemp",14.105
"55706","MeanPrecip",691.773
"55706","HarvWood",1.746
"55706","HarvCost",103.361
"55706","GRASYLD",11.942
"55706","meanTimeToMarket",165.162
"55706","totPop",717.888424135343
"55706","ruralPop",0.0016383255183323
"55706","Altitude",0
"55706","Slope",3
"55706","Soil2_Medium",0
"55706","Soil3_Heavy",1
"55706","Soil4_Stony",0
"55706","MEANYLD",10.33403125
"55706","HI_MEAN",10.8639375
"55706","LI_MEAN",10.2815
"55706","IR_MEAN",11.2893125
"55706","SS_MEAN",8.901375
"55731","Intercept",1
"55731","Cropland",5.66652556175986
"55731","Forest",9.76942870282783
"55731","OtherLand",8.79116514741684
"55731","Pasture",1.03443816091881
"55731","Plantations",5.48354409265502
"55731","Urban",0.000818334421644638
"55731","MeanTemp",13.075
"55731","MeanPrecip",693.445
"55731","HarvWood",2.082
"55731","HarvCost",106.985
"55731","GRASYLD",10.292
"55731","meanTimeToMarket",320.677
"55731","totPop",647.728218898637
"55731","ruralPop",0.0639216670851117
"55731","Altitude",0
"55731","Slope",3
"55731","Soil2_Medium",0
"55731","Soil3_Heavy",1
"55731","Soil4_Stony",0
"55731","MEANYLD",0
"55731","HI_MEAN",0
"55731","LI_MEAN",0
"55731","IR_MEAN",0
"55731","SS_MEAN",0
"55733","Intercept",1
"55733","Cropland",19.7810792711413
"55733","Forest",32.5715517001712
"55733","OtherLand",28.0702909147422
"55733","Pasture",3.37992589102511
"55733","Plantations",15.6969422229201
"55733","Urban",0
"55733","MeanTemp",13.075
"55733","MeanPrecip",693.445
"55733","HarvWood",2.115
"55733","HarvCost",103.812
"55733","GRASYLD",12.351
"55733","meanTimeToMarket",500.619
"55733","totPop",439.046152760724
"55733","ruralPop",0.0683758727251917
"55733","Altitude",0
"55733","Slope",3
"55733","Soil2_Medium",0
"55733","Soil3_Heavy",1
"55733","Soil4_Stony",0
"55733","MEANYLD",9.754390625
"55733","HI_MEAN",9.8605
"55733","LI_MEAN",9.6255
"55733","IR_MEAN",10.7071875
"55733","SS_MEAN",8.824375
"55735","Intercept",1
"55735","Cropland",20.2184486165207
"55735","Forest",20.9926164927136
"55735","OtherLand",17.9721533377224
"55735","Pasture",0.718692254661577
"55735","Plantations",1.06280929838167
"55735","Urban",0
"55735","MeanTemp",13.075
"55735","MeanPrecip",693.445
"55735","HarvWood",2.13
"55735","HarvCost",103.731
"55735","GRASYLD",12.412
"55735","meanTimeToMarket",180.615
"55735","totPop",430.429271224407
"55735","ruralPop",0.033230440913075
"55735","Altitude",0
"55735","Slope",3
"55735","Soil2_Medium",0
"55735","Soil3_Heavy",1
"55735","Soil4_Stony",0
"55735","MEANYLD",10.02760938
"55735","HI_MEAN",10.4411875
"55735","LI_MEAN",9.9876875
"55735","IR_MEAN",10.992625
"55735","SS_MEAN",8.6889375
"55736","Intercept",1
"55736","Cropland",11.9252217877038
"55736","Forest",8.92503015137665
"55736","OtherLand",7.78835147080265
"55736","Pasture",0.5730810943494
"55736","Plantations",1.13543549576746
"55736","Urban",0
"55736","MeanTemp",13.075
"55736","MeanPrecip",693.445
"55736","HarvWood",1.662
"55736","HarvCost",105.4
"55736","GRASYLD",11.895
"55736","meanTimeToMarket",119.225
"55736","totPop",747.58329620735
"55736","ruralPop",0.0558028827081589
"55736","Altitude",0
"55736","Slope",3
"55736","Soil2_Medium",0
"55736","Soil3_Heavy",1
"55736","Soil4_Stony",0
"55736","MEANYLD",10.0626875
"55736","HI_MEAN",10.539875
"55736","LI_MEAN",10.0370625
"55736","IR_MEAN",10.9910625
"55736","SS_MEAN",8.68275
"55764","Intercept",1
"55764","Cropland",4.22371319345542
"55764","Forest",14.8971847744499
"55764","OtherLand",12.9762091804386
"55764","Pasture",1.28861941109654
"55764","Plantations",5.20707344055952
"55764","Urban",0
"55764","MeanTemp",-2.54905
"55764","MeanPrecip",691.633
"55764","HarvWood",0
"55764","HarvCost",0
"55764","GRASYLD",12.816
"55764","meanTimeToMarket",420.552
"55764","totPop",218.175410957484
"55764","ruralPop",0.155225653206651
"55764","Altitude",0
"55764","Slope",3
"55764","Soil2_Medium",0
"55764","Soil3_Heavy",1
"55764","Soil4_Stony",0
"55764","MEANYLD",9.40040625
"55764","HI_MEAN",9.4958125
"55764","LI_MEAN",9.2671875
"55764","IR_MEAN",10.32025
"55764","SS_MEAN",8.518375
"55765","Intercept",1
"55765","Cropland",12.1651218070258
"55765","Forest",22.3858535223143
"55765","OtherLand",19.150508975636
"55765","Pasture",1.61957933387566
"55765","Plantations",13.8568480848176
"55765","Urban",0.000408276330629771
"55765","MeanTemp",-2.54905
"55765","MeanPrecip",691.633
"55765","HarvWood",0
"55765","HarvCost",0
"55765","GRASYLD",12.914
"55765","meanTimeToMarket",713.367
"55765","totPop",576.755839112601
"55765","ruralPop",0.000375949271911577
"55765","Altitude",0
"55765","Slope",3
"55765","Soil2_Medium",0
"55765","Soil3_Heavy",1
"55765","Soil4_Stony",0
"55765","MEANYLD",9.64515625
"55765","HI_MEAN",9.758625
"55765","LI_MEAN",9.520875
"55765","IR_MEAN",10.5704375
"55765","SS_MEAN",8.7306875
"55766","Intercept",1
"55766","Cropland",20.9446643488461
"55766","Forest",8.17025555968422
"55766","OtherLand",7.58762354869784
"55766","Pasture",1.0406192738956
"55766","Plantations",0.359787268876289
"55766","Urban",0
"55766","MeanTemp",-2.54905
"55766","MeanPrecip",691.633
"55766","HarvWood",2.087
"55766","HarvCost",103.971
"55766","GRASYLD",12.399
"55766","meanTimeToMarket",223.638
"55766","totPop",363.226469341613
"55766","ruralPop",0.141329479768786
"55766","Altitude",0
"55766","Slope",3
"55766","Soil2_Medium",0
"55766","Soil3_Heavy",1
"55766","Soil4_Stony",0
"55766","MEANYLD",9.636140625
"55766","HI_MEAN",9.993875
"55766","LI_MEAN",9.588125
"55766","IR_MEAN",10.5745
"55766","SS_MEAN",8.3880625
"56899","Intercept",1
"56899","Cropland",0.152923586641774
"56899","Forest",2.62399943813157
"56899","OtherLand",4.81210826126075
"56899","Pasture",2.46644871396591
"56899","Plantations",0
"56899","Urban",0
"56899","MeanTemp",21.88
"56899","MeanPrecip",1189.15
"56899","HarvWood",0.647
"56899","HarvCost",112.156
"56899","GRASYLD",5.885
"56899","meanTimeToMarket",555.105
"56899","totPop",75.083437091019
"56899","ruralPop",1
"56899","Altitude",0
"56899","Slope",3
"56899","Soil2_Medium",0
"56899","Soil3_Heavy",0
"56899","Soil4_Stony",1
"56899","MEANYLD",0
"56899","HI_MEAN",0
"56899","LI_MEAN",0
"56899","IR_MEAN",0
"56899","SS_MEAN",0
"56922","Intercept",1
"56922","Cropland",2.54082605152131
"56922","Forest",0.0226698606812569
"56922","OtherLand",0.0255954052577503
"56922","Pasture",4.15617453707892
"56922","Plantations",0.0475041454607653
"56922","Urban",0
"56922","MeanTemp",21.88
"56922","MeanPrecip",1189.15
"56922","HarvWood",1.083
"56922","HarvCost",103.843
"56922","GRASYLD",8.727
"56922","meanTimeToMarket",423.46
"56922","totPop",367.007862771741
"56922","ruralPop",0
"56922","Altitude",0
"56922","Slope",3
"56922","Soil2_Medium",0
"56922","Soil3_Heavy",0
"56922","Soil4_Stony",1
"56922","MEANYLD",0
"56922","HI_MEAN",0
"56922","LI_MEAN",0
"56922","IR_MEAN",0
"56922","SS_MEAN",0
"56928","Intercept",1
"56928","Cropland",1.71337054197566
"56928","Forest",0.15020126485684
"56928","OtherLand",0.134649674769592
"56928","Pasture",4.66982669700042
"56928","Plantations",0.124721821397492
"56928","Urban",0
"56928","MeanTemp",25.4204
"56928","MeanPrecip",598.41
"56928","HarvWood",1.744
"56928","HarvCost",107.461
"56928","GRASYLD",7.813
"56928","meanTimeToMarket",206.6
"56928","totPop",6394.29864399943
"56928","ruralPop",0
"56928","Altitude",0
"56928","Slope",3
"56928","Soil2_Medium",0
"56928","Soil3_Heavy",0
"56928","Soil4_Stony",1
"56928","MEANYLD",0
"56928","HI_MEAN",0
"56928","LI_MEAN",0
"56928","IR_MEAN",0
"56928","SS_MEAN",0
"57215","Intercept",1
"57215","Cropland",0.076346319705567
